Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,FACES1,FACES2,FACES3,FACES4,FACES5,FACES6,FACES7,FACES8,FACES9,FACES10,FACES11,FACES12,FACES13,FACES14,FACES15,FACES16,FACES17,FACES18,FACES19,FACES20,FACES21,FACES22,FACES23,FACES24,FACES25,FACES26,FACES27,FACES28,FACES29,FACES30,FACES31,FACES32,FACES33,FACES34,FACES35,FACES36,FACES37,FACES38,FACES39,FACES40,FACES41,FACES42,FACES43,FACES44,FACES45,FACES46,FACES47,FACES48,FACES49,FACES50,FACES51,FACES52,FACES53,FACES54,FACES55,FACES56,FACES57,FACES58,FACES59,FACES60,FACES61,FACES62
100,1520,EN,18,2,187,10,187,10,8,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,3,3,5,3, ,3, ,2, , , , ,2,2,3,3,3,1,2,1,1,1,3,3,1,1,1,1,1,4,4,5,5,5,5,5,5,5,4,3,1,5,2,5,4,2,1,5,1,5,4,1,2,3,2,4,4,1,1,3,2,4,4,4,1,4,2,4,5,4,2,5,2,5,4,2,1,1,2,4,3,5,5,5,5,4,4,3,5,5,3,3,4,5,4,5,4,3,5
100,932,EN,18,2,187,10,187,10,8,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,3,3,5,3, ,3, ,2, , , , ,2,2,2,3,3,1,3,1,1,2,3,3,1,1,1,1,1,4,5,5,5,5,5,5,5,5,4,2,2,5,2,5,4,2,2,5,1,5,4,1,1,3,3,4,4,1,1,3,2,4,4,4,1,3,1,4,4,5,1,5,2,5,3,2,2,3,2,5,4,5,5,4,5,4,4,2,5,5,4,4,5,5,4,5,4,3,5
100,1473,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,6,3, ,2, ,11, , , , ,2,3,3,3,3,3,3,3,2,4,3,3,2,3,4,3,3,3,2,4,5,5,5,5,5,4,4,4,3,2,3,4,4,1,1,4,2,5,5,2,1,2,2,4,4,2,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
100,1818,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,2,7,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,3,2,5,1,5,5,1,1,5,1,5,5,1,3,2,1,4,5,1,3,4,3,5,5,1,2,2,1,5,5,2,1,4,1,4,5,1,2,3,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
100,2697,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,0,house mom,president of fraternity,2,2,7,2, ,2, ,1,Baptist, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,4,4,2,4,2,4,4,4,2,2,2,2,4,2,3,4,2,4,4,4,2,2,2,4,4,4,2,2,2,4,4,3,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
100,17325,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2,My best friend's mom,My best friend's dad,1,1,8,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,5,5,5,5,3,5,5,5,3,2,2,3,5,5,1,3,2,4,5,5,2,2,1,1,5,5,1,2,2,3,5,4,2,1,4,3,5,3,3,1,4,3,5,5,4,2,5,2,4,4,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5
100,6842,EN,18,1,187,51,187,51,18, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,3,5, ,5, ,11, , , , ,3,2,2,3,4,3,3,3,3,3,2,1,1,1,2,1,2,2,3,4,4,5,4,4,5,4,5,3,4,3,3,3,4,4,3,1,3,5,4,3,4,2,2,1,4,3,4, ,3,4,3,1,4,3,3,3,4,2,3,3,5,5,5,4,4,3,3,4,3,2,2,4,5,3,3,3,2,3,4,3,4,3,4,5,5,4,3
100,1911,EN,19,2,187,25,187,25,19 yrs,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,2, , ,2,2,7,5, ,4, ,11, , , , ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,3,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,1,2,4,1,5,5,2,4,3,2,5,4,2,2,3,2,4,4,4,4,4,2,4,4,4,1,4,2,2,3,4,4,2,2,4,4,4,4,4,4,4,4,2,4,4,3,4,5,5,4,4,5,4,5
100,1203,EN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,1,4,4,2,1,4,3,1,2,4,3,1,3,1,3,2,2,4,5,2,3,2,1,4,2,4,2,4,3,4,4,4,5,5,4,3,4,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5
100,1148,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,1, , ,3,grandmother,grandfather,1,1,9,3, ,3, ,1, , , , ,1,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,3,5,5,5,5,5,5,5,3,2,1,5,5,1,1,4,1,5,5,1,2,3,1,4,4,2,1,4,2,4,2,1,1,1,1,5,2,2,1,3,1,4,5,3,1,2,1,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5
100,87471,EN,18,2,187,25,187,25,18, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,2,none,none,2,1,6,5, ,5, ,1,Christian, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,2,4,5,3,4,4,2,1,4,1,4,4,3,3,2,4,4,4,2,3,3,4,4,4,4,3,4,2,4,4,4,1,4,4,5,4,4,1,2,3,4,2,5,4,4,4,4,4,5,4,4,2,4,5,4,4,3,2,4,4
100,120860,EN,18,1,187,10,187,44,11,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,6,3, ,3, ,13, ,idk,1, ,1,1,1,3,3,2,3,3,2,1,2,3,1,1,1,2,1,4,4,5,5,5,4,4,5,4,2,4,2,2,4,3,1,4,4,2,4,4,4,4,2,2,2,4,4,2,1,3,4,4,2,2,2,2,2,4,2,2,1,4,2,4,2,4,2,2,2,3,2,5,4,2,2,4,4,3,3,3,2,3,3,3,2,3,3,3,3
100,69666,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,7,1, ,3, ,3, , , , ,3,3,3,3,3,3,3,2,3,2,4,4,2,1,2,2,2,3,2,2,2,3,4,4,4,4,2,2,2,5,3,4,2,3,3,4,2,5,3,2,2,2,2,4,4,2,2,2,2,4,2,2,2,4,2,4,4,3,4,4,3,4,4,2,3,3,4,2,3,4,4,3,4,4,3,2,4,4,5,3,4,3,4,4,2,3,4
100,167743,EN,18,2,187,1,187,25,0,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,8,3, ,3, ,1,Methodist, , , ,2,1,2,4,3,3,4,4,5,2,3,2,1,1,1,1,1,3,3,3,3,2,4,1,3,4,2,4,2,5,5,2,2,5,2,5,2,2,3,2,2,2,3,5,3,2,1,1,2,2,2,3,2,5,1,3,3,3,1,4,2,3,2,5,1,5,5,1,2,1,4,1,2,2,1,1,5,1,1,3,2,1,1,2,1,3,4
100,169198,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,2,8,5, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,5,5,3,1,1,4,1,4,5,1,1,4,1,5,5,1,1,2,1,5,5,1,1,3,1,4,3,2,1,2,1,2,3,2,1,3,3,5,4,2,1,2,1,4,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5
100,5670,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,7,5, ,4, ,11, , , , ,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,4,5,5,4,4,4,3,3,4,2,4,4,2,1,2,2,3,4,4, ,3,1,3,2,2,3,3,2,4,4,2,3,3,3,4,3,3,4,3,3,3,4,3,4,2,2,2,4,3,4,4,4,4,3,3,4,2,3,2,4,4,3,3,3,3,4,4
100,1970,EN,18,1,187,44,187,44,18,1,1, , , , , , , , , , ,1, , ,1, , , , , , , , ,2,1,2, , ,3, , ,1,1,5,3, ,3, ,1,Church of Christ, , , ,3,3,3,1,1,2,3,1,2,1,4,2,2,1,2,2,1,3,5,5,5,5,4,4,4,4,4,5,3,4,4,5,2,1,4,4,2,4,5,2,1,4,2,3,5,2,2,3,1,3,4,2,3,4,1,4,5,2,3,5,4,5,2,2,5,3,3,3,2,4,2,2,5,5,4,2,4,5,3,3,4,2,2,5,3,3,3
100,2662,EN,18,2,187,44,187,1,16,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,3,5,3, ,2, ,1,Methodist, , , ,1,1,2,3,3,1,2,1,4,1,2,2,1,1,1,2,2,4,3,1,1,4,4,1,4,4,2,2,3,5,2,5,2,2,4,5,2,4,2,1,1,2,2,5,4,2,1,4,2,4,1,1,2,4,1,4,4,2,1,4,4,5,2,4,1,2,1,4,3,2,4,2,3,4,4,1,3,4,3,2,5,4,2,4,3,2,4
100,1931,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,2,1,8,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,5,5,1,1,5,1,5,4,1,1,5,1,5,5,4,1,1,1,5,5,1,1,5,1,5,5,1,1,1,1,5,5,1,1,5,1,5,5,1,4,1,1,5,5,5,5,5,5,5,5,2,5,5,5,3, ,5, ,5,5,5,5
100,4893,EN,18,2,187,1,187,1,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,6,3, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,2,4,4,4,2,2,4,2,4,4,2,2,3,3,4,4,2,2,2,2,4,4,2,2,4,2,4,3,2,2,2,2,4,4,2,1,4,2,4,3,4,1,3,1,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3
100,2653,EN,18,2,187,19,187,25,18,1,1, , , , , , ,1,1, , , , , , , , , , ,1,1, , ,10,10,2, , ,3,my grandmother,my grandfather,1,1,5,6,I don't know,6,I do not know,11, , ,1,grandmother,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,4,5,5,5,5,5,5,4,3,4,2,2,4,3,2,3,1,1,5,5,3,3,4,1,2,4,5,1,4,1,4,4,3,2,2,3,4,4,1,1,1,1,3,3,3,3,1,1,4,3,3,4,4,2,1,5,3,1,5,3,3,3,5,3,3,4,3,3,5
100,4522,EN,18,2,187,44,187,25,18,1,1, , , , , , , , , , ,1, , , , , , , , , , , ,2,2,2, , ,2, , ,1,1,4,1, ,1, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,3,4,2,2,1,3,2,3,2,2,2,4,4,2,2,2,2,4,4,2,2,4,2,4,4,4,2,4,2,2,4,3,2,4,2,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
100,1854,EN,18,2,187,45,187,25,1,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,8,3, ,3, ,1, , , , ,1,1,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,4,5,4,5,4,4,4,5,4,2,2,4,2,4,4,1,2,3,2,5,4,1,2,3,1,4,4,2,2,4,4,4,3,2,2,4,1,4,4,2,1,4,3,5,4,2,2,3,2,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4
100,3448,EN,18,2,187,1,187,1,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,n/a,n/a,2,2,8,3, ,3, ,2, , , , ,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,1,2,4,1,5,2,1,2,5,1,5,4,1,1,4,1,5,5,1,1,2,1,5,1,2,3,4,1,5,4,2,1,5,2,5,5,2,1,2,2,4,4,4,5,5,5,5,5,5,5,4,3,4,5,5,5,4,4,3,5
100,721,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1, , ,1, , , , , , , , ,1,1,2, , ,2, , ,1,1,5,3, ,3, ,13, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,1,2,3,4,5,4,3,2,1,2
100,1820,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,7,5, ,4, ,11, , , , ,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,4,5,5,3,5,2,2,4,2,4,3,5,2,4,3,4,4,4,4,2,4,4,5,4,4,3,4,5,3,5,5,4,4,3,5,4,4,2,4,5,4,4,5,4,4,5,4,5,4,4,2,4,5,4,4,5,2,3,2,3,4,3,2,3,3,3,3
100,1644,EN,20,2,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,N/A,N/A,1,1,6,2, ,1, ,11, , , , ,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,4,4,4,4,5,5,3,5,5,2,3,2,3,5,4,4,1,1,4,2,4,4,2,2,2,3,4,2,2,2,1,1,4,4,2,2,4,2,4,4,1,1,3,2,4,2,3,2,4,4,4,3,4,2,1,3,4,4,2,4,4,2,2,4,4,1,5,2,2,5
100,2209,EN,19,2,187,15,187,25,19, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,5,2, , ,1,my adoptive mother,my adoptive father,1,1,8,1, ,3, ,13, ,Methodist, , ,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,5,5,5,5,5,4,3,2,4,3,4,4,2,2,5,3,5,4,2,2,4,2,4,4,1,2,3,2,4,4,2,2,4,1,4,5,2,2,5,2,5,4,3,3,4,2,4,4,5,4,4,5,4,5,4,4,5,3,3,5,4,4,4,3,4,5
100,1542,EN,18,2, ,48,187,25,1,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,5,older sister,uncle,1,1,8,2, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,4,3,4,2,2,2,4,5,1,1,2,1,4,5,1,2,2,2,2,4,2,1,1,1,3,3,1,1,1,1,3,1,5,1,1,2,2,2,5,1,3,3,3,3,2,4,3,5,4,4,2,4,4,3,4,4,3,3,3,3,3,5
100,61844,EN,18,2,187,1,187,25,1/4 of a year,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,6 total, , ,1,1,7,5, ,3, ,1, , , , ,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,3,4,2,4,2,2,4,4,2,2,2,2,2,4,4,2,2,2,3,2,4,3,1,1,4,3,2,2,2,2,3,2,2,3,2,2,2,3,4,4,2,2,4,2,2,4,3,3,2,4,4,2,2,2,2,3,3,1,2,3,2,3,3
100,44355,EN,20,1,187,37,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,4,2, ,5, ,2, , , , ,2,3,3,3,2,2,3,2,3, ,2,3,4,3,2,3,4,3,2,4, ,3,2,3,4,3,2,2,2,2,3,2,3,2,3,3,3,2,4,2,3,3,2,3,2,4,2,3,4,4,3,2,3,2,3,3,4,3,2,4,4,3,3,2,4,3,3,3,3,3,3,4,2,2,3,4,3,4,3,3,3,3,3,3,2,4,3
100,1373,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2, , ,1, , ,2,2,9,4, ,3, ,4, , ,1, ,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,2,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,487,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,2,2,9,4, ,3, ,4, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,1914,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,2,7,4, ,3, ,1, , , , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,4,2,5,5,4,2,2,2,4,4,4,1,1,4,1,5,4,2,3,2,1,4,4,1,1,3,1,4,2,2,3,3,1,4,4,2,1,4,1,4,4,4,1,3,2,4,4,3,4,4,4,4,4,2,4,4,3,3,4,4,4,4,3,3,5
100,1421,EN,20,1,187,1,187,25,3,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,3,2,7,5, ,3, ,1,Church of Christ, , , ,4,2,4,3,2,4,3,4,2,3,4,2,4,3,4,2,4,3,2,4,3,2,4,3,4,3,1,5,4,3,3,2,4,2,4,2,4,4,3,4,2,3,4,3,3,4,3,4,4,2,4,2,3,4,3,2,3,4,4,3,4,3,2,4,4,3,2,4,4,3,2,4,3,3,2,4,2,4,2,4,2,4,3,4,2,4,2
100,222073,EN,18,2,187,44,187,44,18, ,1,1, , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2, , ,0,no one,step father,2,1,7,4, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,2358,EN,19,2,187,4,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,1,Biological mother,Biological father,1,2,7,3, ,2, ,1,Methodist, , , ,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,5,4,5,5,5,5,5,5,3,2,4,5,2,4,5,2,3,4,2,5,2,1,2,4,1,5,5,2,2,3,1,4,5,1,3,2,1,5,5,2,1,5,2,3,4,2,4,2,2,3,3,5,5,4,3,3,4,4,3,3,2,4,3,2,3,3,4,1,5
100,2231,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,1, , ,1, , ,1,1,6,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,3,2,3,1,2,3,2,4,1,1,2,4,5,3,2,1,2,3,4,4,2,1,2,2,4,4,3,2,2,3,4,2,3,1,3,2,5,4,4,2,2,2,3,2,4,4,4,3,4,3,5,3,3,4,5,4,4,5,3,3,2,5
100,267658,EN,18,2,187,25,187,25,18 years,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,8,3, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,2,3,5,5,1,1,1,1,5,5,1,1,1,1,5,5,1,1,3,1,5,5,1,1,1,1,5,3,1,1,4,4,5,5,3,1,1,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5
100,2274,EN,19,1,136, ,187,25,11,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,1,2,2, , ,1, , ,2,1,5,3, ,3, , , , , , ,1,1,3,1,3,2,1,1,1,1,4,1,2,1,2,1,1,3,2,1,3,3,1,1,2,3,4,4,3,2,3,2,3,2,2,2,3,3,2,3,2,3,3,2,3,2,4,3,4,2,3,4,2,4,3,3,2,3,2,2,2,3,3,3,4,2,3,4,4,3,3,3,3,2,2,2,3,3,4,4,4,3,4,4,3,4,4
100,1922,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,1,5,3, ,5, ,11, , , , ,2,2,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,4,5,5,5,3,4,4,5,4,3,2,2,3,5,5,2,2,3,2,4,4,2,2,2,2,4,5,3,2,2,2,4,4,1,3,3,1,4,4,2,1,4,2,5,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,5
100,6305,EN,22,1,187,5, ,25,1, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,7,My Bestfriends Mother,Great Grandfather,3,1,8,5, ,5, ,1, , ,1,Mother usually says shes proud of me.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,2,3,4,5,1,1,3,5,5,5,4,3,1,1,4, ,1,1,1,1,5,5,4,3,2,1,4,3,4,2,5,1,5,5,2,2,1,2,4,5,5,5,4,5,5,5,1,5,3,4,5,5,3,3,4,5,3,5
100,3535,EN, ,2,187,25,187,25,19, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1,grandmother,no one,2,1,6,3, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,5,3, ,5,5,4,1,2,2,1,5,4,1,2,4,1,5,5,2,1,2,1,4,4,1,4,2,2,5,4,1,1,4,1,4,4,3,1,4,2,5,5,2,1,2,1,5,4,3,4,3,4,4,4,4,3,4,5,4,5,3,4,3,2,4,5
100,2956,EN,18,2,187,10,187,10,13,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,4,4,7,3, ,3, ,1, , , , ,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,4,4,4,5,5,5,5,5,5,5,2,2,4,2,5,5,1,2,4,3,5,4,2,2,4,2,4,4,2,2,4,4,4,4,2,2,2,2,4,4,2,2,4,2,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,1304,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,3,3,8,3, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,5,5,5,5,3,2,2,2,2,4,4,2,4,4,3,5,4,3,3,2,2,4,4,2,3,4,3,4,4,2,2,4,2,3,4,2,2,3,3,4,4,4,4,3,2,4,4,4,4,4,4,4,4,2,4,3,3,3,4,4,3,4,3,3,3
100,1178,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,2,8,4, ,5, ,6, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,1,1,3,4,5,5,4,1,3,1,1,5,1,5,5,1,5,5,1,1,1,1,4,5,1,1,5,1,5,5,4,1,3,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
100,1452,EN,18,1,187,1,187,25,1,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , ,1, , ,1,1,8,2, ,3, ,1,Church of Christ, , , ,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,2,4,4,1,4,4,2,2,2,1,2,4,4,4,3,2,4,4,2,2,4,2,4,4,4,2,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
100,2156,EN,18,2,187,19,187,25,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,2,biological mother,biological father,2,1,3,3, ,3, ,1, , , , ,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,4,4,4,5,5,5,5,4,4,2,3,2,2,4,3,2,2,3,1,5,3,2,2,3,4,4,5,3,4,3,2,4,4,4,5,4,1,4,2,2,1,3,3,2,2,4,4,4,4,2,2,4,4,4,4,4,5,5,5,5,4,4,5,4,4,4,4,3,5
100,8388,EN,18,2,187,25,187,25,18,1,1, , , , , , ,1, , , ,1,1, , , , , , , , , , ,2,2,2, , ,4, , ,2,1,5,5, ,6,7,2, , , , ,4,4,2,1,1,3,2,4,5,2,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,3,2,3,2,2,4,4,2,4,4,2,4,4,2,2,4,1,2,4,5,2,2,1,5,4,5,4,2,4,1,5,2,2,2,4,2,4,3,2,4,2,2,2,4,1,4,1,2,4,1,1,4,3,2,3,4,2,3,2,2,3,3
